country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","14-04-2026 18:00:00","25.44919916 ","81.82735986 ",OZONE,11,13,12
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","14-04-2026 18:00:00",25.3505986,82.9083074,PM10,60,195,108
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","14-04-2026 18:00:00",25.3505986,82.9083074,CO,8,30,16
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","14-04-2026 18:00:00",25.301778,82.996789,PM10,46,151,103
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","14-04-2026 18:00:00",25.32393,82.99687,NO2,1,5,2
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","14-04-2026 18:00:00",27.5714090,77.6557570,CO,17,58,25
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","14-04-2026 18:00:00",28.856664,78.772638,PM10,69,127,101
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","14-04-2026 18:00:00",28.849399,78.742362,NO2,25,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","14-04-2026 18:00:00",28.849399,78.742362,SO2,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","14-04-2026 18:00:00",28.802625,78.753728,PM10,45,126,82
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","14-04-2026 18:00:00",28.802625,78.753728,NO2,29,29,29
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","14-04-2026 18:00:00",28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","14-04-2026 18:00:00",29.4723508,77.7194031,PM2.5,29,238,94
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","14-04-2026 18:00:00",29.4723508,77.7194031,NO2,19,86,39
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","14-04-2026 18:00:00",23.549395,87.300496,SO2,12,12,12
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","14-04-2026 18:00:00",23.549395,87.300496,OZONE,5,148,106
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","14-04-2026 18:00:00",22.06047,88.109737,NO2,7,34,14
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","14-04-2026 18:00:00",22.06047,88.109737,SO2,12,15,13
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","14-04-2026 18:00:00",22.629801,88.352017,OZONE,11,48,39
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","14-04-2026 18:00:00",22.554954,88.292568,PM10,35,81,55
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","14-04-2026 18:00:00",22.554954,88.292568,SO2,2,18,4
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","14-04-2026 18:00:00",29.2124114,78.9611753,SO2,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","14-04-2026 18:00:00",30.075911,78.2859547,OZONE,7,11,9
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","14-04-2026 18:00:00",23.685297,86.945968,PM2.5,67,217,112
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","14-04-2026 18:00:00",23.685297,86.945968,CO,12,105,28
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","14-04-2026 18:00:00",23.685297,86.945968,OZONE,17,53,50
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","14-04-2026 18:00:00",23.6181830,87.1057180,PM10,62,141,102
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","14-04-2026 18:00:00",23.616515,87.119133,NO2,11,34,17
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","14-04-2026 18:00:00",23.616515,87.119133,SO2,9,13,11
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","14-04-2026 18:00:00",22.7605581,88.3617589,PM2.5,30,69,42
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","14-04-2026 18:00:00",22.7605581,88.3617589,SO2,13,17,14
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","14-04-2026 18:00:00",23.567923,87.306843,NH3,1,3,2
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","14-04-2026 18:00:00",23.567923,87.306843,CO,36,95,43
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","14-04-2026 18:00:00",26.8458805,80.9365541,NO2,29,43,37
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","14-04-2026 18:00:00",26.8458805,80.9365541,NH3,12,19,15
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","14-04-2026 18:00:00",26.83399722,80.8917361,PM10,101,122,112
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","14-04-2026 18:00:00",28.999264,77.7590354,NH3,5,8,6
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","14-04-2026 18:00:00",28.999264,77.7590354,OZONE,3,23,10
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","14-04-2026 18:00:00",29.063510,77.709723,CO,12,100,15
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","14-04-2026 18:00:00","28.798171 ","77.540243 ",OZONE,13,87,80
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","14-04-2026 18:00:00",28.88528,78.73880,NH3,4,4,4
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","14-04-2026 18:00:00",22.611968,88.347422,SO2,6,16,13
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","14-04-2026 18:00:00",22.5687319,88.2797276,PM10,NA,NA,NA
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","14-04-2026 18:00:00",22.5687319,88.2797276,SO2,7,48,18
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","14-04-2026 18:00:00",22.5687319,88.2797276,CO,1,40,26
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","14-04-2026 18:00:00",22.5367507,88.3638022,PM10,31,99,53
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","14-04-2026 18:00:00",22.5367507,88.3638022,NO2,12,30,18
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","14-04-2026 18:00:00",22.5367507,88.3638022,CO,4,23,18
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","14-04-2026 18:00:00",22.58157048,88.41002457,PM10,60,106,76
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","14-04-2026 18:00:00",22.58157048,88.41002457,NO2,16,18,17
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","14-04-2026 18:00:00",22.58157048,88.41002457,CO,20,46,44
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","14-04-2026 18:00:00",22.58157048,88.41002457,OZONE,17,47,39
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","14-04-2026 18:00:00",22.556640,88.342674,PM2.5,23,60,36
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","14-04-2026 18:00:00",22.556640,88.342674,PM10,25,64,38
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","14-04-2026 18:00:00",22.556640,88.342674,NH3,9,9,9
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","14-04-2026 18:00:00",22.49929,88.36917,NH3,10,16,13
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","14-04-2026 18:00:00",22.49929,88.36917,CO,17,24,22
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","14-04-2026 18:00:00",22.627847,88.380669,PM2.5,44,82,60
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","14-04-2026 18:00:00",22.627847,88.380669,PM10,46,91,65
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","14-04-2026 18:00:00",22.627847,88.380669,NO2,30,67,47
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","14-04-2026 18:00:00",22.627847,88.380669,CO,24,39,37
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","14-04-2026 18:00:00",22.51106,88.35142,PM2.5,19,47,31
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","14-04-2026 18:00:00",22.51106,88.35142,SO2,1,10,3
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","14-04-2026 18:00:00",22.51106,88.35142,OZONE,10,55,38
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","14-04-2026 18:00:00",22.5448082,88.3403691,PM10,46,94,62
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","14-04-2026 18:00:00",22.5448082,88.3403691,SO2,10,42,17
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","14-04-2026 18:00:00",26.6879226,88.4152495,PM10,48,131,80
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","14-04-2026 18:00:00",26.181742,91.78063,OZONE,1,3,2
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","14-04-2026 18:00:00",26.349082,92.68449,PM2.5,31,72,49
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","14-04-2026 18:00:00",26.349082,92.68449,PM10,24,65,42
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","14-04-2026 18:00:00",26.349082,92.68449,OZONE,5,13,10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","14-04-2026 18:00:00",26.446912,91.439057,PM2.5,13,44,38
India,Assam,Silchar,"Tarapur, Silchar - PCBA","14-04-2026 18:00:00",24.82827,92.79525,PM2.5,38,75,55
India,Assam,Silchar,"Tarapur, Silchar - PCBA","14-04-2026 18:00:00",24.82827,92.79525,CO,20,34,26
India,Assam,Silchar,"Tarapur, Silchar - PCBA","14-04-2026 18:00:00",24.82827,92.79525,OZONE,2,4,3
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","14-04-2026 18:00:00",26.146529,87.454184,PM10,61,139,94
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","14-04-2026 18:00:00",27.103358,93.679645,CO,10,32,10
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","14-04-2026 18:00:00",27.103358,93.679645,OZONE,6,6,6
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","14-04-2026 18:00:00",26.071318,91.87488,PM10,54,153,91
India,Assam,Guwahati,"IITG, Guwahati - PCBA","14-04-2026 18:00:00",26.2028636,91.70046436,CO,NA,NA,NA
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","14-04-2026 18:00:00",26.10887,91.589544,NO2,NA,NA,NA
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","14-04-2026 18:00:00",26.10887,91.589544,NH3,NA,NA,NA
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","14-04-2026 18:00:00",16.186555,81.13219,PM10,48,71,66
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","14-04-2026 18:00:00",16.186555,81.13219,NH3,2,4,3
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","14-04-2026 18:00:00","14.438164 ","79.966814 ",NO2,22,29,23
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","14-04-2026 18:00:00",16.9872867,81.7363176,PM10,17,74,43
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","14-04-2026 18:00:00",16.9872867,81.7363176,NH3,2,4,3
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","14-04-2026 18:00:00",16.9872867,81.7363176,SO2,4,22,6
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","14-04-2026 18:00:00",16.486692,80.699436,PM10,51,87,60
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","14-04-2026 18:00:00",16.486692,80.699436,NH3,4,6,5
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","14-04-2026 18:00:00",16.509717,80.612222,PM10,40,71,54
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","14-04-2026 18:00:00",16.509717,80.612222,SO2,16,18,17
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","14-04-2026 18:00:00",16.554731,80.649110,PM10,48,63,54
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","14-04-2026 18:00:00",16.711754,81.092095,OZONE,2,24,17
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","14-04-2026 18:00:00",16.316553,80.413302,NH3,3,6,4
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","14-04-2026 18:00:00",16.316553,80.413302,OZONE,22,43,36
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","14-04-2026 18:00:00",14.465052,78.824187,PM2.5,60,88,78
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","14-04-2026 18:00:00",16.9872867,81.7363176,OZONE,1,32,26
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","14-04-2026 18:00:00",13.67,79.35,NH3,2,3,2
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","14-04-2026 18:00:00",13.67,79.35,SO2,2,10,5
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","14-04-2026 18:00:00",13.67,79.35,OZONE,32,96,73
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","14-04-2026 18:00:00",16.554731,80.649110,CO,27,38,32
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","14-04-2026 18:00:00",17.72,83.3,PM2.5,5,282,56
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","14-04-2026 18:00:00",17.72,83.3,NO2,25,93,57
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","14-04-2026 18:00:00",16.5150833,80.5181667,NO2,14,21,17
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","14-04-2026 18:00:00",14.675886,77.593027,NO2,24,26,26
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","14-04-2026 18:00:00",25.5626095,84.663264,PM2.5,12,230,64
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","14-04-2026 18:00:00",26.10887,91.589544,OZONE,12,15,13
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","14-04-2026 18:00:00",25.7808257,84.7446768,PM10,68,87,74
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","14-04-2026 18:00:00",24.792403,84.992416,SO2,41,47,44
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","14-04-2026 18:00:00",24.762518,84.982348,NH3,2,6,3
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","14-04-2026 18:00:00",24.762518,84.982348,OZONE,13,81,72
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","14-04-2026 18:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","14-04-2026 18:00:00",25.560083,87.553265,CO,84,102,94
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","14-04-2026 18:00:00",26.0881305,87.93840336,PM10,34,77,45
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","14-04-2026 18:00:00",26.0881305,87.93840336,NO2,8,9,8
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","14-04-2026 18:00:00",26.0881305,87.93840336,SO2,8,11,10
India,Bihar,Patna,"Samanpura, Patna - BSPCB","14-04-2026 18:00:00",25.596727,85.085624,NH3,10,22,15
India,Bihar,Patna,"Samanpura, Patna - BSPCB","14-04-2026 18:00:00",25.596727,85.085624,SO2,4,6,5
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","14-04-2026 18:00:00",25.366336,87.117468,NH3,2,2,2
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","14-04-2026 18:00:00",25.03280,85.41948,NO2,12,16,14
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","14-04-2026 18:00:00",25.892357,86.590325,PM10,41,185,107
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","14-04-2026 18:00:00",25.859655,85.77944,NH3,1,1,1
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","14-04-2026 18:00:00",24.952822,84.002396,PM10,53,138,86
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","14-04-2026 18:00:00",26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","14-04-2026 18:00:00",26.2271665,84.3570427,NH3,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","14-04-2026 18:00:00",30.735567,76.775714,NO2,5,16,11
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","14-04-2026 18:00:00",30.735567,76.775714,CO,58,88,63
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","14-04-2026 18:00:00",30.735567,76.775714,OZONE,5,107,70
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","14-04-2026 18:00:00",30.751462,76.762879,CO,6,16,8
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","14-04-2026 18:00:00",30.719859,76.738637,SO2,6,6,6
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","14-04-2026 18:00:00",30.719859,76.738637,OZONE,3,86,76
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","14-04-2026 18:00:00",26.80365,84.51954,NH3,1,2,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","14-04-2026 18:00:00",25.251013,86.989001,NO2,11,14,12
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","14-04-2026 18:00:00",25.251013,86.989001,OZONE,8,27,17
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","14-04-2026 18:00:00",25.204762,85.514960,NH3,3,4,3
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","14-04-2026 18:00:00",25.204762,85.514960,OZONE,1,2,2
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","14-04-2026 18:00:00",25.567520,83.966379,PM2.5,37,75,55
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","14-04-2026 18:00:00",25.567520,83.966379,SO2,31,38,35
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","14-04-2026 18:00:00",27.308328,84.531742,PM10,94,500,150
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","14-04-2026 18:00:00",26.63086,84.90051,PM10,40,259,112
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","14-04-2026 18:00:00",26.63086,84.90051,OZONE,3,8,6
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","14-04-2026 18:00:00",26.1403345,85.3650192,NO2,1,9,5
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","14-04-2026 18:00:00",26.1403345,85.3650192,CO,29,42,36
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","14-04-2026 18:00:00",26.1209,85.3647,PM2.5,75,98,81
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","14-04-2026 18:00:00",25.586562,85.043586,SO2,4,8,6
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","14-04-2026 18:00:00",25.586562,85.043586,CO,18,68,35
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","14-04-2026 18:00:00",25.586562,85.043586,OZONE,10,18,17
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","14-04-2026 18:00:00",25.592539,85.227158,SO2,2,11,6
India,Bihar,Patna,"Muradpur, Patna - BSPCB","14-04-2026 18:00:00",25.619651,85.147382,NO2,10,11,11
India,Bihar,Patna,"Muradpur, Patna - BSPCB","14-04-2026 18:00:00",25.619651,85.147382,CO,1,106,7
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","14-04-2026 18:00:00",25.599486,85.113666,SO2,8,21,16
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","14-04-2026 18:00:00",22.126650,83.483212,SO2,15,79,28
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","14-04-2026 18:00:00",22.1910172,83.5197009,CO,2,66,10
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","14-04-2026 18:00:00",21.258815,81.578979,PM10,60,162,110
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","14-04-2026 18:00:00",21.258815,81.578979,OZONE,6,96,50
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","14-04-2026 18:00:00",21.185571,81.343175,NO2,13,14,13
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","14-04-2026 18:00:00",21.185571,81.343175,OZONE,10,14,13
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","14-04-2026 18:00:00",21.224231,81.408350,PM2.5,23,204,58
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","14-04-2026 18:00:00",21.224231,81.408350,OZONE,7,23,21
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","14-04-2026 18:00:00",22.368195,82.746431,SO2,15,87,48
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","14-04-2026 18:00:00",22.348441,82.549611,PM10,24,68,40
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","14-04-2026 18:00:00",22.348441,82.549611,NH3,1,1,1
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","14-04-2026 18:00:00","28.594004 ","76.909423 ",PM10,25,380,177
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","14-04-2026 18:00:00","28.594004 ","76.909423 ",NO2,6,113,48
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","14-04-2026 18:00:00","28.594004 ","76.909423 ",SO2,17,83,43
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","14-04-2026 18:00:00","28.594004 ","76.909423 ",CO,24,62,28
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","14-04-2026 18:00:00",28.570173,76.933762,PM2.5,18,342,153
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","14-04-2026 18:00:00",28.570173,76.933762,NH3,9,14,10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","14-04-2026 18:00:00",28.570173,76.933762,CO,9,107,13
India,Delhi,Delhi,"Narela, Delhi - DPCC","14-04-2026 18:00:00",28.822836,77.101981,NO2,5,55,29
India,Delhi,Delhi,"Narela, Delhi - DPCC","14-04-2026 18:00:00",28.822836,77.101981,SO2,2,52,17
India,Delhi,Delhi,"Narela, Delhi - DPCC","14-04-2026 18:00:00",28.822836,77.101981,CO,7,54,19
India,Delhi,Delhi,"Narela, Delhi - DPCC","14-04-2026 18:00:00",28.822836,77.101981,OZONE,10,59,58
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","14-04-2026 18:00:00",28.567890,77.250515,PM10,108,320,161
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","14-04-2026 18:00:00",28.567890,77.250515,NO2,39,115,70
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA","14-04-2026 18:00:00",28.57834,77.18400,PM2.5,39,170,74
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","14-04-2026 18:00:00",28.6573814,77.1585447,PM10,71,228,141
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","14-04-2026 18:00:00",28.6573814,77.1585447,CO,18,88,31
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","14-04-2026 18:00:00",21.237755,81.705301,PM2.5,49,129,78
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","14-04-2026 18:00:00",21.237755,81.705301,PM10,64,133,97
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","14-04-2026 18:00:00",21.237755,81.705301,CO,20,46,25
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","14-04-2026 18:00:00",21.371751,81.664929,CO,17,20,17
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","14-04-2026 18:00:00",22.06631475,83.33820077,PM2.5,29,69,48
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","14-04-2026 18:00:00",22.06631475,83.33820077,PM10,29,109,64
India,Delhi,Delhi,"Alipur, Delhi - DPCC","14-04-2026 18:00:00",28.815329,77.153010,SO2,7,63,22
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","14-04-2026 18:00:00",28.647622,77.3158090,NH3,5,8,7
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","14-04-2026 18:00:00",28.695381,77.181665,PM10,103,430,204
India,Delhi,Delhi,"Rohini, Delhi - DPCC","14-04-2026 18:00:00",28.732528,77.119920,NO2,6,78,39
India,Delhi,Delhi,"Rohini, Delhi - DPCC","14-04-2026 18:00:00",28.732528,77.119920,NH3,5,8,6
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-04-2026 18:00:00",28.6514781,77.1473105,NH3,5,9,6
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","14-04-2026 18:00:00",28.5504249,77.2159377,CO,4,50,13
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","14-04-2026 18:00:00",28.710508,77.249485,SO2,27,70,48
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 18:00:00",28.531346,77.190156,PM2.5,27,217,76
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 18:00:00",28.531346,77.190156,PM10,67,199,106
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 18:00:00",28.531346,77.190156,CO,2,50,7
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","14-04-2026 18:00:00",28.621810,77.1944633,CO,28,75,44
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","14-04-2026 18:00:00",28.530785,77.271255,NO2,32,149,103
